run,step,frequency,hidden_rank,hidden_diagonal_pair_power_fraction,attention_diagonal_pair_power_fraction,mlp_diagonal_pair_power_fraction,token_embedding_pair_power_fraction,unembedding_pair_power_fraction
AdamW,61000,56,4,0.060660475277533814,6.328590441083325e-05,0.013557784837600758,0.17395343736551863,0.1529063295930746
AdamW,62000,1,3,0.07498663777177421,4.463994709938287e-05,0.010515712943318059,0.1760955229481956,0.22197730976488206
AdamW,62000,2,9,0.00012951091958201207,5.3105974127375753e-08,0.0004118400028129061,0.02775246447224288,0.0023400802913022935
AdamW,62000,3,14,2.4712497682391304e-05,4.60020920204304e-10,2.980080256949485e-05,0.0020659682311443654,0.0012507731233272548
AdamW,62000,4,15,1.0624034529106532e-05,4.2330116078323274e-07,9.847748783015036e-06,0.0018761018336461437,0.0024753277796970624
AdamW,62000,5,1,0.2780145382465556,0.023539399178282936,0.04288488659777853,0.302310781616749,0.21990889598217972
AdamW,62000,6,20,3.6067551465450204e-06,5.37549423624839e-07,1.9602704351444607e-06,0.0019461268459426122,0.0024910527231371783
AdamW,62000,7,23,2.029567047628018e-06,3.8290615749413174e-10,9.044779499271088e-07,0.0014038493137839452,0.0012736080579656337
AdamW,62000,8,25,1.544730519913393e-06,2.1327025536992384e-09,6.121293313972906e-07,0.0016205452209485521,0.0018884496644335468
AdamW,62000,9,33,2.6421150529667976e-07,1.0307021589492897e-08,2.6531623235331993e-07,0.0012327096300387597,0.0013516755012419161
AdamW,62000,10,6,0.0004656245204755922,0.00023224128866143671,0.0005110448767179391,0.004353288127480363,0.004764795792765272
AdamW,62000,11,45,7.497979580057853e-08,1.6924244648242373e-08,9.112390547460065e-08,0.0015787163804293833,0.0015427352735581774
AdamW,62000,12,35,1.8817431101462465e-07,4.83621156417183e-10,7.553963974167489e-08,0.0020499051123355006,0.0019791375941311928
AdamW,62000,13,16,8.648682522571839e-06,2.5847786987243068e-08,2.3789202056753505e-06,0.0016682570230503446,0.006505376167368182
AdamW,62000,14,48,3.35391412638794e-08,2.958527994351656e-09,3.724067233125044e-08,0.0011941155457824636,0.002320940255195011
AdamW,62000,15,11,0.00010274350023696173,4.007437788920941e-06,9.814091263132838e-05,0.001434329178900519,0.0025851288607610184
AdamW,62000,16,43,8.353236040693302e-08,3.681108186505883e-10,5.0830746177363033e-08,0.0009241697929075675,0.0026741401469659275
AdamW,62000,17,37,1.2965649224663873e-07,2.2704998905757877e-09,5.886584446312064e-08,0.002045528271419108,0.0050568976267590755
AdamW,62000,18,2,0.222492627807683,0.0063635244541576565,0.0279901646270113,0.2445716828270627,0.2400580134370216
AdamW,62000,19,34,2.1874638046738637e-07,4.0702322307174064e-09,6.259242476829949e-08,0.002093812028119211,0.003256901390155251
AdamW,62000,20,12,2.7467612060936784e-05,1.1604316562171138e-07,2.1757887506996644e-05,0.0018141946102476394,0.002932912792240407
AdamW,62000,21,42,9.026973064564182e-08,1.7509639503626677e-10,3.014103305468979e-08,0.0013994597803938039,0.002036816614197627
AdamW,62000,22,52,1.1392493078332373e-08,1.7802382895762961e-10,1.5771583518691352e-08,0.0010301044312624361,0.0026969772732951466
AdamW,62000,23,13,2.5042310710059852e-05,1.5509031430967157e-08,8.272873515506848e-06,0.0015655009767620099,0.00600265313585863
AdamW,62000,24,56,4.846376587553414e-09,3.5763040989901955e-10,6.82087248092041e-09,0.0013551276667395046,0.002792098409111584
AdamW,62000,25,17,4.948854039413965e-06,3.0232908365195208e-09,6.798747026880683e-06,0.0008276183830834303,0.0013380212673076014
AdamW,62000,26,46,5.514445986510174e-08,1.802935131153539e-10,4.9563597625566535e-08,0.0009481653111697018,0.0014562179854166692
AdamW,62000,27,51,1.2521131431475834e-08,5.8094926312637394e-11,6.391847265159846e-09,0.0007059323848061544,0.001327673710400226
AdamW,62000,28,32,4.1687551832507653e-07,3.405299871161982e-09,2.419980336978808e-07,0.001222275385353657,0.0028013207519416113
AdamW,62000,29,54,7.75254569618867e-09,7.930791105671445e-11,3.8269710303324144e-09,0.0008367431611174495,0.0025694708369478894
AdamW,62000,30,18,4.0513130572582035e-06,2.1975497642486723e-10,2.68588444726025e-06,0.0007876267781394174,0.001301767486331143
AdamW,62000,31,26,1.1683307441535987e-06,3.7786644973727556e-10,9.865143877567718e-07,0.0018579243073666306,0.002019364326150005
AdamW,62000,32,55,6.124112344648216e-09,5.46567787318685e-11,4.99801873673179e-09,0.0009512030961055835,0.0017130395875052217
AdamW,62000,33,39,1.0450358117965411e-07,2.2103202905728496e-10,5.0579540701081136e-08,0.0010119015200354253,0.0024249405150559037
AdamW,62000,34,53,8.198384195327277e-09,4.6795756211118195e-11,8.957521437604477e-09,0.0012315807931547154,0.0030734770303880053
AdamW,62000,35,22,2.392698619630186e-06,2.4618994443720215e-10,1.1982647272566642e-06,0.001146976808870435,0.0019784982048567513
AdamW,62000,36,5,0.0027843237922015557,2.0732453448528764e-05,0.0005288651919270889,0.009482051496716812,0.0048945105768030935
AdamW,62000,37,49,2.8020702954794028e-08,3.765400819816191e-11,1.583098604591372e-08,0.001205056537481992,0.0026679411685935654
AdamW,62000,38,36,1.7916178675930968e-07,3.587423542387495e-09,8.771639485402093e-08,0.0018276156319897454,0.004919352369687463
AdamW,62000,39,38,1.2010161126976458e-07,2.1422416220902627e-09,5.0190601291649396e-08,0.0015996059710371964,0.004582846002595299
AdamW,62000,40,29,7.45055046285466e-07,7.549482391600226e-11,5.195667802765523e-07,0.001420026347544707,0.0017755901518584827
AdamW,62000,41,10,0.00011839959766800149,4.087915110354164e-09,2.2621895179999476e-05,0.0015161708842572304,0.004256891896334982
AdamW,62000,42,50,2.1431805712448594e-08,1.471143554768981e-09,1.2892659111065239e-08,0.001069789116325608,0.001732065655688815
AdamW,62000,43,47,4.893604675541368e-08,4.200762861040111e-11,2.9536433405984106e-08,0.0007595903728754322,0.002575648190637295
AdamW,62000,44,40,9.633598372281207e-08,1.4339100925963593e-10,3.764600102510421e-08,0.0010562323644423496,0.002170034304648945
AdamW,62000,45,27,8.151456052608102e-07,1.3274077549017768e-10,3.0241087619670193e-07,0.0008269502036685108,0.001304457421555656
AdamW,62000,46,28,7.488087692086569e-07,7.148903549698067e-08,4.088508749675716e-07,0.0011675866890880062,0.002133719010216239
AdamW,62000,47,44,7.514267521359675e-08,3.885225440449566e-08,4.955824231516129e-08,0.0009521252836514033,0.0014195634172419036
AdamW,62000,48,41,9.373786879139818e-08,3.3046568116056995e-10,5.7489515156244056e-08,0.0008035899437175098,0.001682815001917373
AdamW,62000,49,21,3.1044822621469754e-06,4.032751362418385e-10,7.038643308335884e-07,0.000999707463865035,0.0014312921777167597
AdamW,62000,50,31,5.257223197144248e-07,3.769850206646613e-10,1.947029550062499e-07,0.0010771510684118243,0.001334246883455368
AdamW,62000,51,30,5.749328302566821e-07,1.1473220565176229e-06,9.062291436959885e-07,0.0013521925321850672,0.003423167148447459
AdamW,62000,52,24,1.8444296572891751e-06,1.427684310648018e-06,1.1741737653027488e-06,0.001852486851612594,0.0027644372251304085
AdamW,62000,53,19,3.6726818483774678e-06,3.928948812934001e-09,1.3058026155251586e-06,0.001598235501184157,0.0019389210900029685
AdamW,62000,54,8,0.00013234570942859746,7.326142354634973e-08,8.401263404239069e-05,0.002692238049680576,0.004331533580715342
AdamW,62000,55,7,0.00025166245222314407,1.6357837833601956e-10,6.967769587057105e-05,0.0015652445887922818,0.006766613442048805
AdamW,62000,56,4,0.06381701962033846,6.007007087274705e-05,0.01338318113152734,0.16472563542585178,0.1564472264597769
AdamW,63000,1,3,0.07426255759259748,4.699123308763843e-05,0.010498434817113536,0.17745484256941152,0.22659470518981648
AdamW,63000,2,10,8.667054117638583e-05,4.7140784152010567e-08,0.000407431482436357,0.02797604767479133,0.0023254093185993275
AdamW,63000,3,13,2.17238961238649e-05,9.124696289976414e-10,2.949227031570184e-05,0.0018702993163376039,0.0012841303644570094
AdamW,63000,4,16,1.2929525391042181e-05,3.888332309862183e-07,9.67066831660645e-06,0.0016949741135949686,0.0023113108380641355
AdamW,63000,5,1,0.2955102939105529,0.021309810960885574,0.04051664849240669,0.30573863284117364,0.22007296045469216
AdamW,63000,6,18,5.766449760733678e-06,4.6294233927170154e-07,2.1012814891137927e-06,0.0017742944473587714,0.002329212590381829
AdamW,63000,7,26,8.486591238409774e-07,3.5492331945819815e-10,9.126480381255126e-07,0.001214240921975511,0.0012335681892264247
AdamW,63000,8,22,2.0992724347788363e-06,3.0686624368155413e-09,6.302654113505074e-07,0.001482890196869079,0.0018014003680998758
AdamW,63000,9,38,1.3981871628339133e-07,1.1151565826572635e-08,2.285899741377111e-07,0.001136719124155946,0.0013740965366395156
AdamW,63000,10,7,0.0002596672077354895,0.0002002845211855599,0.0004690356073555742,0.003816968599991084,0.00420310634537788
AdamW,63000,11,39,1.2809225181896976e-07,1.5177302315007316e-08,1.0388279465143575e-07,0.0014518080710774009,0.0014733532746097646
AdamW,63000,12,37,1.50401902356051e-07,5.288595501425958e-10,6.505671688891429e-08,0.0019408614356253525,0.0018482953651492795
AdamW,63000,13,19,5.453404878948773e-06,1.969777455365444e-08,2.307039891158092e-06,0.0015426833405301518,0.006114089417354593
AdamW,63000,14,48,2.4931954262488813e-08,2.2284452499068204e-09,3.959700809392021e-08,0.001180100209416624,0.002238510015722578
AdamW,63000,15,9,0.00022314347240523822,3.001281782910188e-06,8.835708340739538e-05,0.0012382436654973883,0.0023051512416683716
AdamW,63000,16,47,3.156674143971304e-08,2.7392009690673034e-10,5.747055963008476e-08,0.0009014196595281596,0.0026575090073495595
AdamW,63000,17,36,1.505345366378569e-07,3.990993017474031e-09,5.371730690601875e-08,0.0020240240631428158,0.004839719277703484
AdamW,63000,18,2,0.22681639257388272,0.007513857389072945,0.029733736063966718,0.2471061087145284,0.24466283139074996
AdamW,63000,19,33,2.414895197485532e-07,6.108724873633356e-09,9.21728237958903e-08,0.0020577655452021595,0.0033119624498722626
AdamW,63000,20,14,1.591869680067845e-05,8.586925652221234e-08,2.211084502032802e-05,0.0019259027564893607,0.0028630364753149114
AdamW,63000,21,40,8.938499965706487e-08,8.446860732796313e-11,4.1774988958088083e-08,0.001248744307061746,0.0020509092052039615
AdamW,63000,22,50,1.7765046511539908e-08,1.6117321667064197e-10,2.2094003218922313e-08,0.0009296745385635597,0.0024734056662912775
AdamW,63000,23,12,2.4305135693277275e-05,1.3044003624341003e-08,7.904588876109616e-06,0.0014529373708228777,0.0058191272227198915
AdamW,63000,24,51,1.0935861258358337e-08,3.095217249670094e-10,1.7214417614120054e-08,0.0012972967827709955,0.002695043078219338
AdamW,63000,25,15,1.559553659248281e-05,2.709687445236148e-09,5.9114303979503344e-06,0.0007642303088545873,0.0013581939993252195
AdamW,63000,26,35,1.7815113438918893e-07,1.6827130012929237e-10,7.12458391577891e-08,0.0008991253015435277,0.0014643176121372952
AdamW,63000,27,56,6.646796230605458e-09,5.087870090230095e-11,5.351293600661202e-09,0.00067031200612578,0.0013321119328193556
AdamW,63000,28,32,2.628958553314094e-07,4.2054009395785085e-09,2.3055424271689408e-07,0.0012076493669609324,0.002540428226507971
AdamW,63000,29,53,9.771607828820768e-09,7.055181058519535e-11,6.229008128918475e-09,0.0008086195365254535,0.0023654385295557153
AdamW,63000,30,24,1.565023048561885e-06,3.1039491018009883e-10,2.098011483665869e-06,0.000784193650828382,0.0013240780553462062
AdamW,63000,31,20,2.375920680566796e-06,3.667621726798152e-10,8.354413699656394e-07,0.0015800797476506704,0.0020510473402093016
AdamW,63000,32,54,7.890203223985255e-09,4.2012536712001873e-11,4.9972824443548115e-09,0.0008887104222201061,0.0017239690970669908
AdamW,63000,33,44,7.049849029394695e-08,2.587529120304601e-10,5.799048674447308e-08,0.0009394606643731366,0.002330137482496403
AdamW,63000,34,55,6.942113693370562e-09,4.12796400290289e-11,1.138859770282959e-08,0.0011719457465807857,0.0028448660742282114
AdamW,63000,35,21,2.1716713910715188e-06,2.3972456569091826e-10,9.484419325064143e-07,0.0010759349905328718,0.00197279909928769
AdamW,63000,36,5,0.0014742593749659664,2.7197668103377303e-05,0.0005477692582332855,0.008641972043970105,0.0047769044594524164
AdamW,63000,37,46,3.306659172141867e-08,1.067953381922512e-10,1.9899132006921974e-08,0.0011308635254563821,0.002560502304889942
AdamW,63000,38,34,2.3902633738753805e-07,6.0185819397700935e-09,1.203767344760996e-07,0.0017730429000800284,0.004631373583441988
AdamW,63000,39,41,8.544775617975234e-08,4.0892876801046884e-09,6.229364925969605e-08,0.0015147111861703794,0.004232975352434087
AdamW,63000,40,27,5.794034569483215e-07,6.614515042273925e-11,4.4624631522064884e-07,0.001395422740935823,0.0019079212381342059
AdamW,63000,41,11,8.114513405828105e-05,2.6979800266402336e-09,2.3583516679043e-05,0.0012979706704811292,0.0039778953876663465
AdamW,63000,42,52,1.0805324480330018e-08,1.6514732627086324e-09,1.0829069402171277e-08,0.001026526636731028,0.001809680438897814
AdamW,63000,43,49,2.1262744751800697e-08,4.3547218022722474e-11,3.0651792481227914e-08,0.0006960161126121228,0.002429127885288868
AdamW,63000,44,45,5.163932727703819e-08,1.1852933554781415e-10,3.621924407431807e-08,0.0009359866394964445,0.0019823754616382057
AdamW,63000,45,29,4.396938558882785e-07,1.321051359411629e-10,1.968531171466447e-07,0.0007846911445056757,0.0013637071511147115
AdamW,63000,46,28,5.295502573245625e-07,5.855590305006276e-08,4.2039250067814457e-07,0.0010612668854979494,0.0021398403855484257
AdamW,63000,47,42,8.404552800141165e-08,3.494976381058264e-08,4.146928574208133e-08,0.0009094305069503627,0.001428054247223046
AdamW,63000,48,43,8.376582080714498e-08,3.369702332729851e-10,5.3756747324884574e-08,0.0007156794321023722,0.0016352224596459172
AdamW,63000,49,25,1.0601420172046386e-06,4.412934331639894e-10,5.897824664970571e-07,0.000920867773937552,0.0014411122921761431
AdamW,63000,50,31,3.784781443518135e-07,2.71768294708177e-10,2.1862185504287838e-07,0.0009645692320440311,0.0013622234586731158
AdamW,63000,51,30,3.8733658946493473e-07,1.1289919934651602e-06,8.37365889026196e-07,0.0011995313167375593,0.0032928981860120897
AdamW,63000,52,23,1.9094627365126303e-06,1.2305169959411468e-06,1.0639528114469582e-06,0.001656414247192329,0.002714582308748119
AdamW,63000,53,17,5.851215149029758e-06,3.5461874787379805e-09,1.4426127799731986e-06,0.0014106000411063364,0.0019264200330808923
AdamW,63000,54,8,0.0002422885918718903,1.1359006377076458e-07,9.009511006212479e-05,0.0024149556849581214,0.004065256592225978
AdamW,63000,55,6,0.00031502726482934823,3.117624139564252e-10,6.976450139343941e-05,0.001438177979877264,0.007106807316580143
AdamW,63000,56,4,0.07080955130763973,6.49292992098785e-05,0.013575820893591824,0.16308109564006024,0.1555004182189031
AdamW,64000,1,4,0.07418956996529177,4.3189174419820807e-05,0.010471708020837592,0.1791756529210063,0.22756266459047797
AdamW,64000,2,10,9.961384110092206e-05,4.7047936251667635e-08,0.0004023371760207112,0.028310199211708673,0.0023295554831920663
AdamW,64000,3,14,1.8783138789541234e-05,1.154213036589349e-09,2.9608550118436202e-05,0.0016747991733836584,0.0013781749790120962
AdamW,64000,4,15,1.7096060976829845e-05,3.565984830941344e-07,9.475077591700805e-06,0.0016087722780622025,0.0022549809623158296
AdamW,64000,5,1,0.30156195677369335,0.020138363051642797,0.03941863618208353,0.3029376061679555,0.22017827977548352
AdamW,64000,6,17,7.042971559778307e-06,4.339090346936051e-07,2.4882456208824445e-06,0.0015815599124242889,0.002178243218143469
AdamW,64000,7,35,2.59967122721732e-07,3.835265979012068e-10,9.543568710530269e-07,0.0010776558971940832,0.0012432146827238422
AdamW,64000,8,21,2.3125972769305537e-06,4.090339848219859e-09,6.560944223022958e-07,0.0013436136858153958,0.0017624524284627107
AdamW,64000,9,30,4.0113892391035127e-07,1.1167905136886358e-08,2.3701434711484514e-07,0.0010454825539256752,0.0014233161622391336
AdamW,64000,10,8,0.0001113391220569477,0.0001790346343786418,0.0004567701315072601,0.00367712039942905,0.004064363690557304
AdamW,64000,11,34,2.7826584150476183e-07,1.0638093504907389e-08,1.0509833622189455e-07,0.0013420628384778158,0.001412256567195524
AdamW,64000,12,39,1.3841719342410244e-07,5.835994777633788e-10,7.718478064574753e-08,0.0017705881416917283,0.0017436907948766166
AdamW,64000,13,16,7.234496560389249e-06,1.7753047943617916e-08,2.2401262068637783e-06,0.0013882302457208415,0.005961878444420377
AdamW,64000,14,38,1.4920919243947124e-07,1.7532358068837982e-09,3.921507293922226e-08,0.0011186058389532029,0.002277238252413378
AdamW,64000,15,9,0.00011092623699371589,2.5914402041655954e-06,8.602575935463672e-05,0.001050882818648123,0.002195126202055469
AdamW,64000,16,45,5.221764660054014e-08,3.285059107322658e-10,5.348026255844569e-08,0.0009404205371756115,0.0025458731751176068
AdamW,64000,17,37,1.6963169604358236e-07,1.0652223135157047e-08,7.098295628617532e-08,0.0019165743633685122,0.004902796679386488
AdamW,64000,18,2,0.2347703949340669,0.008535096634797885,0.030973125809774814,0.2526600723043092,0.24546350947562295
AdamW,64000,19,36,2.3175025007058972e-07,1.4728675089765292e-08,8.800963024729107e-08,0.0018943573814423009,0.003528929596218985
AdamW,64000,20,12,4.034112588961285e-05,7.324012903513832e-08,2.3203293154370138e-05,0.001928426851973478,0.0029612839321206874
AdamW,64000,21,48,3.260639729661698e-08,9.431421581045576e-11,3.854240696488936e-08,0.0011229303718098638,0.002109335693026911
AdamW,64000,22,49,2.5539171806493196e-08,1.378893009716525e-10,2.7051497899698572e-08,0.0008236668870230777,0.002421296917479151
AdamW,64000,23,13,2.7911989872589256e-05,1.3385023651700884e-08,9.038829269162588e-06,0.001342420851362192,0.005726710616383466
AdamW,64000,24,50,1.6908224425380327e-08,1.952203829648048e-10,1.5688807453899086e-08,0.0011714700377150468,0.002633258533146047
